"sku","name","description","price","weight","image","meta_description","url_path","short_description","image_label","category_ids"
"88222","Aquastop FC","<p>Producto para impermeabilizar en mojado prendas de fibras naturales y sint&eacute;ticas.</p>
<p>Composici&oacute;n Emulsi&oacute;n hidro-repelente de resinas fluorocarb&oacute;nicas para fibras naturales y sint&eacute;ticas.</p>
<p>Propiedades Aquastop FC es ideal para prendas de vestir.</p>
<p>Se puede utilizar como acabador en el tratamiento Wet Cleaning de prendas delicadas.</p>
<p>Aquastop FC permite la transpiraci&oacute;n. No tapa la fibra .</p>
<p>Aplicaci&oacute;n Se puede aplicar en ba&ntilde;o 30-40&ordm;C. -20-30 ml. por litro de agua (relaci&oacute;n del ba&ntilde;o 1a 3).</p>
<p>Tambi&eacute;n se puede aplicar por pulverizaci&oacute;n: para textil proporci&oacute;n 1:4 (40 ml. por prenda) y para piel proporci&oacute;n 1:2 (50 ml. por prenda).</p>","100.9500","1.0000","/a/q/aquastop_1.jpg","Impermeabilizante en mojado prendas de fibras naturales y sintéticas de uso en tintorerias.","/aquastop-fc.html","<p>Producto para impermeabilizar en mojado prendas de fibras naturales y sint&eacute;ticas</p>
<p>Envase 5L, el litro sale a:<strong>20,19 €</strong></p>","Aquastop FC","9"
"334","Papel para impresora","Papel para la impresora de colores","13.6000","0.1000","/p/a/papel-para-marcar-2.jpg","El papel para impresora de colores en lavanderías y tintorerías, resistente a los disolventes.","/papel-para-impresora.html","<p>Papel para impresora de colores</p><p>Paquetes 10 rollos</p>","Papel de marcar ropa","11,41"
"2343","Talonario numeros","Talonario numerado","12.7700","0.1000","/p/a/papel-numeros.jpg","Talonario numerado de uso en tintorerias y lavanderias.","/talonario-numerado.html","Talonario numerado","Talonario numerado","11"
"4736","Grapas Bostitch P3 6mm 1/4''","Grapas  Bostitch P3 6mm 1/4''","2.2000","0.1000","/g/r/grapas-6mm-14.jpg","Grapas originales Bostitch P36mm 1/4'' ","/grapas-6mm-14.html","Grapas  Bostitch P36mm 1/4''","Grapas 6mm","11,42"
"4739","Grapas Bostitch B8P 10mm","Grapas Bostitch B8P 10mm","3.9800","0.1000","/g/r/grapas-10mm.jpg","Grapas originales Bostitch B8P 10mm","/grapas-10mm.html","Grapas Bostitch B8P 10mm","Grapas 10mm","11,42"
"91121","Grapas Rapid","Grapas para alfombras","8.1200","0.1000","/g/r/grapas-alfombras.jpg","Grapas para alfombras de uso en tintorerias y lavanderias","/grapas-alfombras.html","Grapas para alfombras","Grapas Alfombras","11,42"
"5577","Grapadora Rapid Alfombras","Grapadora  para  alfombras","54.5400","0.5000","/g/r/grapadora-alfombras.jpg","","/grapadora-de-alfombras.html","Grapadora de Alfombras","Grapadora de Alfombras","11,42"
"4401","Alfileres ","Alfileres de acero","11.2100","0.1000","/a/l/alfileres.jpg","Alfileres de acero de uso en tintorerias.","/alfileres.html","Alfileres de acero","Alfileres de Acero","11,44"
"9999","Imperdibles ","Imperdibles ","10.9700","0.1000","/i/m/imperdibles.jpg","Alfileres imperdibles de uso en tintorerias y lavanderias","/imperdibles.html","<p>Imperdibles de 28MM ( caja de 1000Und.)</p>","Imperdibles","19"
"633","Percha Corbata ","<p>Percha para 3 corbatas</p>","17.5000","1.0000","/s/u/sujetacorbatas.jpg","Percha sujeta corbatas de uso en tintorerias y lavanderias.","/percha-3-corbatas-tintoreria.html","<p>Percha para 3 corbatas.</p>
<p>Paquete 250 Und.</p>","Sujetacorbatas","14,19,27"
"633","","","","","","","","","",""
"6155","Cepillo Desmanchar Cerda","<p>Cepillo desmanchar cerdas</p>","3.7700","0.1000","/c/e/cepillo-desmanchar-negro.jpg","Cepillo desmanchar cerdas de uso en tintorerias y lavanderias.","/cepillo-desmanchar-negro.html","<p>Cepillo desmanchar cerdas</p>","Cepillo desmanchar negro","19,49"
"6154","Cepillo Desmanchar Nylon","<p>Cepillo de desmanchar nylon</p>","4.0100","0.1000","/c/e/cepillo-desmanchar-nylon.jpg","Cepillo de desmanchar de nylon blanco de uso en tintorerias y lavanderias","/cepillo-desmanchar-blanco.html","<p>Cepillo de desmanchar nylon&lt;/</p>","Cepillo Desmanchar nylon","19,49"
"1831","Cepillo Latón","<p>Cepillo lat&oacute;n con mango.</p>
<p>Para el cepillado del ante</p>","5.2500","0.1000","/c/e/cepillo-laton.jpg","Cepillo de latón estrecho con mango de uso en tintorerias y lavanderias","/cepillo-de-laton.html","<p>Cepillo lat&oacute;n con mango</p>","Cepillo de latón","19"
"1298","Cepillo Tampico","<p>Cepillo</p>","3.7500","0.1000","/c/e/cepillo_1.jpg","Cepillo de tampico apto para textiles de uso en tintorerias y lavanderias.","/cepillo.html","<p>Cepillo</p>","Cepillo Tampico","19,49"
"325","Cepillo Quitapelusa","<p>Cepillo quitapelusas aterciopelado</p>
<p>Doble cara</p>","3.5000","0.1000","/c/e/cepillo-aterciopelado.jpg","Cepillo aterciopelado giratorio de uso en tintorerias y lavanderias","/cepillo-aterciopelado.html","<p>Cepillo quitapelusas aterciopelado</p>","Cepillo Aterciopelado giratorio","19"
"1233412","Cardilin Doble Cara","<p>Cardilin Doble Cara</p>","3.7400","0.1000","/c/a/cardilin-doble-cara.jpg","Cardilin gigante doble cara de uso en tintorerias y lavanderias.","/cardilin-doble-cara.html","<p>Cardilin Doble Cara</p>","Cardilin doble cara","19"
"234234","Percha Tubo Carton","<p>Percha con tubo carton, para pantalones</p>","27.0000","10.0000","/p/e/percha-carton_1.jpg","","/percha.html","<p>Percha tubo carton</p>
<p>cajas de 250 Und.</p>","Percha Carton","14,19,27"
"25512","Percha Galvanizada","Percha Galvanizada","24.0000","18.0000","/p/e/percha-galvanizada.jpg","Percha galvanizada de uso en tintorerias y lavanderias","/percha-galvanizada.html","<p>Percha Galvanizada</p>
<p>Cajas de 500 Und.</p>","Percha Galvanizada","14,17,19,27"
"234253","Cinta Marcar Alfombras","<p>Cinta poliamida para marcar alfombras</p>","21.4000","0.2000","/p/a/papel-marcar-poliamida.jpg","Papel de marcar poliamida de uso en tintorerias y lavanderias","/papel-de-marcar-poliamida.html","<p>Cinta de marcar</p>
<p>Rollos de 35MM&nbsp; 200Mt</p>","Papel de  marcar poliamida","11,44"
"83343","Saco Lavanderia","Saco Lavanderia de Polipropileno Azul","10.1200","0.2000","/s/a/saco-polipropileno-azul_1.jpg","Saco, saca de polipropileno azul 80x100 de uso en lavanderias.","/saco-lavanderia-sacas.html","Saco Lavanderia
800 x 1000 mm","Saco Lavanderia Azul","14,51"
"2346","Grapas Ace Clipper","<p>Grapas Textil&nbsp; Ace Clipper 7001</p>","4.5000","0.1000","/g/r/grapas-ace-clipper-7001.jpg","Grapas Ace Clipper 7001 para industrial piel, textiles y calzado de uso en tintorerias y lavanderias.","/grapas-ace-clipper.html","<p>Grapas Textil Ace Clipper 7001</p>","Grapas Ace Clipper 7001","11,42"
"1900","Encolado Sin Agujas","Encoladora Piel","49.2900","0.1000","/e/n/encolador-piel.jpg","Encoladora de piel de uso en tintorerias y lavanderias.","/encoladora-piel.html","Encoladora Piel","Encoladora de piel","15"
"123","Percha Forrada Plástico ","<p>Percha forrada de pl&aacute;stico en varios colores: blanco, amarillo, azul, pressto, rojo y negro.</p>","32.8000","18.0000","/p/e/perchas-forradas-colores.jpg","Percha forrada de plástico en varios colores de uso en tintorerias y lavanderias.","/percha-forrada-tintoreria.html","<p>Percha forrada de pl&aacute;stico en varios colores.</p>
<p>Cajas 500 Pz</p>","Percha forrada de plástico ","14,17,19,27"
"1234","Guantes de Nitrilo ","Guantes de Nitrilo sin polvo","9.4600","0.1000","/g/u/guantes-nitrilo-sin-polvo-3.jpg","Guantes de nitrilo sin polvo de uso en tintorerias y lavanderias.","/guantes-de-nitrilo.html","<p>Guantes de Nitrilo sin polvo</p>
<p>Cajas 100 Und.</p>","Guantes de Nitrilo ","14"
"2424","Quitagrapas","Quitagrapas","3.7500","0.0500","/q/u/quitagrapas.jpg","Quitagrapas Bostitch de uso en tintorerias y lavanderias.","/quitagrapas.html","Quitagrapas","Quitagrapas","11,42"
"6699","Grapas Bostich 6MM","<p>Grapas 6MM</p>","3.6000","1.0000","/g/r/grapas_bos.jpg","","/grapas-bostich-6mm.html","<p>Grapas 6MM</p>","","11,42"
"66999","Grapas Bostich 6MM","<p>Grapas textil 6MM</p>","3.4500","1.0000","/g/r/grapas_bos_1.jpg","","/grapas-bostich-6mm-104.html","<p>Grapas textil 6MM</p>","","11,42"
"2287","Palo Descolgador","<p>Palo descolgar extensible</p>","8.8500","1.0000","/p/a/palo-descolgar-extensible-2_1.jpg","","/palo-descolgar.html","<p>Palo descolgar extensible</p>","","17,19"
"0425","Tonsil","<p>Tierras filtrantes</p>","51.2400","25.0000","/t/o/tonsil.jpg","Tierra filtrante para el lavado en seco de uso en tintorerias y lavanderias","/tonsil.html","<p>Tierras filtrantes saco de 25Kg</p>","","8"
"0231","Clips Metalicos","<p>Clips metalicos falda y pantalon</p>","11.7700","1.0000","/c/l/clips_metalicos.jpg","Clips metalicos de uso en tintorerias y lavanderias","/clips-metalicos.html","<p>Clips metalicos falda y pantalon</p>
<p>Caja 2000Pz</p>","","19"
"0122","Bolsa Malla ","<p>Bolsa malla con cremallera</p>","2.9000","0.2000","/b/o/bolsa_malla.jpg","","/bolsa-malla.html","<p>Bolsa malla con cremallera</p>
<p>varias medidas</p>","Bolsa Malla Lavanderias","9"
"5544","Perchero Sencillo","<p>Perchero sencillo</p>","85.2900","2.0000","/p/e/perchero.jpg","Perchero fijo metalizado con ruedas de uso en tintorerias y lavanderias","/perchero-sencillo.html","<p>Perchero sencillo</p>
<p>Altura fija 164Cm</p>","PERCHERO SENCILLO","14,52"
"4502","Cartones Blancos Para Perchas ","<p>Cartones blancos para perchas</p>
<p>antideslizantes</p>","26.0000","0.1000","/c/a/cartones-percha-2_1.jpg","Cartones blancos para perchas antideslizantes de uso en tintorerias.","/cartones-blancos-para-perchas.html","<p>Cartones para perchas antideslizantes</p>
<p>Cajas 2000Und.</p>","Cartones blancos para percha","14,19,27"
"0233","Cubreperchas Carton","<p>Cubreperchas Carton</p>","20.1000","1.0000","/c/u/cubrepercha-2.jpg","Cubreperchas de cartón de uso en tintorerias.","/cubreperchas-carton.html","<p>Cubreperchas carton</p>
<p>Caja 250Und.</p>","Cubreperchas ","14,19,27"
"1235","Funda y Mullido para Mesas","<p>Funda con mullido para mesas</p>","25.4300","1.0000","/f/u/funda_y_mullido_mesa.jpg","Fundas con mullido para mesas de plancha de uso en tintorerias","/funda-y-mullido-para-mesas.html","<p>Fundas con mullido para mesas de plancha</p>
<p>varias medidas</p>","","12"
"4569","Funda y Mullido Manguero","<p>Funda y mullido para mangueros</p>","12.3200","0.1000","/f/u/funda_y_mullido_manguero.jpg","Funda y mullido para mangueros de uso en tintorerias y lavanderias","/funda-y-mullido-manguero.html","<p>Funda y mullido manguero</p>","","12"
"3541","Mesa Bielle Compact 04","<p>Mesa con plato aspirante y caliente</p>
<p>Caldera 5Lt</p>
<p>Carga autom&aacute;tica</p>
<p>Monof&aacute;sica</p>","1230.9000","25.0000","/c/e/centro-de-planchado.jpg","Mesa de planchado con plato aspirante y caliente, caldera de 5 litros y carga atomática de uso en tintorerias.","/mesa-bielle-compact-04.html","<p>Mesa con plato aspirante y caliente</p>
<p>Carga autom&agrave;tica</p>","Mesa de Planchado Bielle","12,17,47"
"1245","Generador de Vapor","</p><p>&nbsp;Ideal como mesa de emergencia en las tintorerias y lavanderias,en las comunidades y para utilizaci&oacute;n dom&eacute;stica</p>
<p>Caldera de 3 litros en acero inoxidable AISI 304.</p>
<p>Control mediante v&aacute;lvula de seguridad, presostato y dos termostatos.</p>
<p>Autonim&iacute;a de 3/4 horas</p>
<p>ACCESORIOS: Carrito 1CA1</p>","385.3300","2.0000","/g/e/generador.jpg","Generador de vapor para tintorerias y lavanderias.","/generador-de-vapor.html","<p>&nbsp;Generador de vapor el&eacute;ctrico, alimentaci&oacute;n de agua manual, con plancha profesional.&nbsp;</p>
<p>Caldera de 3 litros en acero inoxidable AISI 304.","Generador de vapor para lavanderia y tintoreria","12,47"
"8977","Mesa Plancha","<p>Mesa Plancha Bielle</p>
<p>Plato caliente y aspirante</p>","374.0000","4.0000","/m/e/mesa_planchado.jpg","Mesa Plancha caliente y aspirante para tintorerias y lavanderias.","/mesa-plancha.html","<p>Mesa Plancha Bielle</p>","Mesa  calienta y aspira auxiliar para tintorerias","12,17,47"
"1812","Plu-Ren","<p>Una vez lavada la prenda, aplicar Plu Ren en toda la superficie, manteniendo el aerosol en posici&oacute;n vertical a 20- 25 cms. de distancia</p>
<p>Es conveniente ir describiendo c&iacute;rculos con el aerosol para lograr una impregnaci&oacute;n uniforme sin acumulaciones locales.</p>
<p>Posteriormente cepillar con cepillo o esponja</p>","6.5000","0.2000","/p/l/plu-ren-engrasante-piel.jpg","Plu-Ren regenera las prendas de ante y piel en tintorerias","/plu-ren.html","<p>Plu Ren regenera sensiblemente las prendas de ante y piel.</p>","PLU REN ENGRASANTE PIEL","15"
"5511","Delta RANI","<p><strong>Delta RANI</strong> puede emplearse en maquina y en precepillado.</p>
<p><strong> Delta RANI</strong> tiene un alto poder de limpieza y solubiliza perfectamente la suciedad.</p>
<p>Los aditivos antiestaticos disminuyen el peligro de agrisamientos. Las prendas reciben un tacto suave y voluminoso</p>","56.3000","10.0000","/d/e/delta-rani_3_.jpg","DELTA RANI Reforzante óptimo para el pre cepillado y en maquina de uso en tintorerias.","/delta-rani.html","<p>Reforzante optimo para el precepillado y enmaquina</p>
<p>Envase 10L, el litro sale a <strong>4,95 €</strong><br/>
Envase 20L, el litro sale a <strong>4,66 €</strong></p>","DELTA RANI","8,17,24"
"66557","LanaClean","<p>LANACLEAN es un detergente para lana, seda y tejidos en fibras naturales.</p>
<p>Se utiliza en el sistema Wet Cleaning con excelentes resultados de lavado.</p>
<p>Impide el enfeltramiento de la lana durante el lavado, gracias a sus pol&iacute;meros protectivos</p>
<p>Deja la natural suavidad a las fibras.</p>","28.2700","10.0000","/l/a/lanaclean_2_.jpg","LANACLEAN es un detergente para lana, seda y tejidos en fibras naturales de uso en tintorerias y lavanderias.","/detergente-lanaclean.html","<p>Detergente para lana, seda y tejidos en fibras naturales.</p>
<p>Se utiliza en el sistema Wet Cleaning con excelentes resultados de lavado</p>
<p>Envase 10Kg</p>","Lanaclean","9,17,32,40"
"423654","Finish","<p>FINISH es un&nbsp; agente de acabado para el aclarado de todos los tejidos.</p>
<p>Con un efecto desenredante de la pluma, para el wet cleaning y el lavado con agua.</p>
<p>Deja a los tejidos un tacto suave pero fuerte y protege y regenera lana y fibras de celulosa.</p>
<p>Presenta un elevado efecto antiest&aacute;tico y desenredante que reduce las arrugas y facilita el planchado.</p>","29.1500","10.0000","/f/i/finish.jpg","FINISH es un agente de acabado para el aclarado de todos los tejidos de uso en tintorerias y lavanderias.","/finish.html","<p>Agente de acabado para el aclarado.</p>
<p>Se utiliza en el sistema Wet Cleaning</p>
<p>Envase 10KG</p>","Finish","9,17,40"
"0796444","Plastisoft","<p>PLASTISOFT es un suavizante especial para los tejidos que contienen PVC.</p>
<p>Durante el lavado en seco los materiales en PVC se endurecen.</p>
<p>Para restablecer la suavidad original utilizar PLASTISOFT durante el segundo ba&ntilde;o.</p>","21.5100","1.0000","/p/l/plastisoft.jpg","PLASTISOFT es un suavizante especial para los tejidos que contienen PVC de uso en tintorerias y lavanderias.","/plastisoft.html","<p>Suavizante especial para ropa con PVC que se ha endurecido despues del lavado en seco</p>
<p>Envase 1Kg</p>","","8,17"
"1210108","Delta PS","<p>Predesmanchador para utilizar a cepillo.</p>
<p>Se aplica puro o mezclado con agua en proporci&oacute;n 1:1.&nbsp;</p>
<p>Act&uacute;a eficazmente sobre la suciedad grasa y magra en los cuellos, forros, bolsillos de pantalones, etc.</p>","72.0000","10.0000","/d/e/delta-ps_2.jpg","Delta PS es un Predesmanchante no tóxico, para utilizar con o sin precepillado de uso en Tintorerias y Lavanderias.","/delta-ps.html","<p>Predesmanchante no t&oacute;xico, para utilizar con o sin precepillado</p>
<p>Ideal para manchas en tejidos dificiles</p>
<p>Envases 10L, el litro sale a <strong>7,20 €</strong><br/>
Envases  20L, el litro sale a <strong>6,31€</strong></p>","PREDESMANCHANTE DELTA PS","8,17,21"
"1371010","Delta RCAT","<p>Reforzante concentrado cat&oacute;nico. Desodorante, aprestante y microbicida.</p>
<p>Protege los tejidos gracias a sus elevadas propiedades antiest&aacute;ticas.</p>
<p>Evita el problema de las cargas el&eacute;ctricas y las redeposiciones de pelusa sobre los tejidos, reduciendo obviamente el peligro de los agrisamientos.</p>
<p>Las prendas reciben un tazto pleno, suave y muy agradable.</p>
<p>Se evitan problemas de arrugas en el secado y se aumenta el rendimiento del planchado.</p>","79.5000","25.0000","/d/e/delta-rcat.jpg","","/delta-rcat.html","<p>Jab&oacute;n para la m&aacute;quina de seco</p>
<p>Reforzante concentrado catiónico, desodorante, aprestante y microbicida</p>
<p>Envases 10Lt /25Lt</p>
<p>Envases 10L, el litro sale a <strong>7,95 €</strong><br/>
Envases  20L, el litro sale a <strong>6,95 €</strong></p>","","8,17,20"
"7770","Biofat ","<p>Grasa para el lavado de la piel en agua</p>
<p>Da a la prenda nutricion y suavidad</p>","103.3000","10.0000","/b/i/biofat.jpg","Biofat es una grasa para el lavado de la pien el agua de uso en tintorerias y lavanderias","/biofat.html","<p>Grasa para el lavado de la pilel en agua</p>
<p>Envase 10Kg</p>","BIOFAT","15"
"395006","Hygienfresh Universal","<p style=""text-align: justify;"">Deodetergente que gracias al BLANQUEADOR &Oacute;PTICO que contiene da a los tejidos una limpieza resplandeciente.</p>
<p style=""text-align: justify;"">Los tejidos BLANCOS devienen luminosos y los COLORES brillantes.</p>
<p style=""text-align: justify;"">Contiene una mezcla de ingredientes que favorece un elevado grado de higiene de los tejidos y respeta las fibras.</p>","23.8400","10.0000","/h/y/hygienfresh-universal-deodetergente.jpg","Deodetergente Hygienfresh Universal con blanqueador óptico muy concentrado ","/deodetergente-hygienfresh-universal.html","<p>Detergente con blanqueador &oacute;ptico muy concentrado.</p>
<p>Ideal para toda la ropa blanca y de color.</p>
<p>Envases 10Kg
Envases  20Kg","DEODETERGENTE HYGIENFRESH UNIVERSAL","9,32"
"56050","Delta Dark","<p>Una vez lavada la prenda, aplicar Delta Dark en toda la superficie, manteniendo el aerosol en posici&oacute;n vertical a 20- 25 cms. de distancia</p>
<p>Es conveniente ir describiendo c&iacute;rculos con el aerosol para lograr una impregnaci&oacute;n uniforme sin acumulaciones locales.</p>
<p>Posteriormente cepillar con cepillo o esponja</p>","4.2500","1.0000","/d/e/delta-line-black.jpg","DELTA DARK es un producto para la terminación de pieles oscuras, de uso en tintorerias y lavanderias.","/delta-dark.html","<p>Producto para terminaci&oacute;n de pieles oscuras</p>","DELTA DARK","15"
"230010","Delta RPF","<p>Combinacion de tensioactivos aniocos y no-ionicos de alta calidad.</p>
<p>Delta RPF es un activador de limpieza para emplear en sistema de dos ba&ntilde;os y destilaci&oacute;n cont&iacute;nua que evita el precepillado manual de las prendas.</p>
<p>Emulsiona perfe ctamente la humedad presente en el ba&ntilde;o evitando agrisamientos, encogimientos y p&eacute;rdidas de color.</p>
<p>Reduce cualquier riesgo de da&ntilde;ar los colores m&aacute;s delicados o de alterar la estructura de las fibras m&aacute;s sensibles.</p>
<p>Desprende las borras y no permite que &eacute;stas se adhieran a las paredes interiores del tambor de la m&aacute;quina.</p>","62.8000","10.0000","/d/e/delta-rpf.jpg","","/delta-rpf.html","<p>Detergente multifuncional para el pretratamiento, el mantenimiento de la m&aacute;quina</p>
<p>y reforzante para el lavado en seco en percloroetileno</p>
<p>Envase de 10L. El litro sale a: <strong>6,28 €</strong></p>","","8,24"
"101023","Percloroetileno","<p>Percloroetileno de alta pureza y calidad</p>
<p>(envase homologado por la ONU)</p>","37.9500","23.0000","/p/e/percloretileno-dowper.jpg","Percloretileno de alta pureza y calidad de uso en tintorerias y lavanderias.","/percloroetileno-dowper.html","<p>Percloroetileno de alta pureza y calidad</p>
<p>Envase 23Kg</p>","Percloretileno Dowper","8"
"73000","Expositor  Desodorantes","<p>Desodorante para todos los tejidos.</p>
<p>Elimina los olores desagradables, libera una maravillosa fragancia y desarrolla una importante accion protectora sobre los tejidos.</p>
<p>En el ambiente cubre los olores desagradables con un delicado perfume.</p>","37.9000","1.0000","/e/x/expositor-hygienfresh.jpg","Expositor con 12 desodorantes captura olores higienizantes - hygienfresh","/expositor-desodorantes.html","<p>Expositor con 12 desodorantes captura olores /higienizantes</p>","Expositor Desodorantes","17,19"
"3222380","Delta Prefinal","<p>Agente de acabado para el aclarado de todos los tejidos.</p>
<p>Con un efecto desenredante de la pluma, para el wet cleaning y el lavado con agua.</p>
<p>Deja los tejidos un tacto suave pero fuerte y protege y regenera lana y fibras de celulosa.</p>
<p>Presenta un elevado efecto antiest&aacute;tico y desenredante que reduce las arrugas y facilita el planchado.</p>","59.8500","5.0000","/d/e/delta-prefinal.jpg","Agente de acabado para el aclarado de todos los tejidos en la limpieza al agua de uso en tintorerias y lavanderias.","/delta-prefinal.html","<p>Apresto l&iacute;quido concentrado para la limpieza en Wet Cleaning</p>
<p>Envase 5Kg, el kg sale a: <strong>11,97 €</strong></p>","DELTA PREFINAL","9,17,40"
"13440","Delta Delitex","<p>Detergente para lana, seda y tejidos en fibras naturales.</p>
<p>Se utiliza en el sistema Wet Cleaning con excelentes resultados de lavado.</p>
<p>Impide el enfeltramiento de la lana durante el lavado.</p>
<p>Dando una&nbsp; suavidad natural a las fibras</p>","54.2500","5.0000","/d/e/delta-delitex.jpg","Delta Delitex es un detergente para lana, seda y tejidos en fibras naturales, se utiliza en el sistema Wet Cleaning con excelentes resultados de lavado.","/delta-delitex.html","<p>Producto para el cuidado de tejido especialmente sensibles</p>
<p>Envase 5Kg, el kg sale a <strong>10,85 €</strong></p>","DELTA DELITEX","9,17,40"
"16441","Neocryl NAS","<p>Pre-desmanchador para manchas magras.</p>
<p>Desmanchador l&iacute;quido recomendado para manchas de azucar, mostaza, helado, moho, almid&oacute;n, alb&uacute;mina, miel, licor, comidas, cerveza, suciedad de la calle (pigmentos), chocolate, orina y otras manchas magras</p>","4.4700","5.0000","/n/e/neocryl-nas.jpg","","neocryl-nas.html","<p>Desmanchador l&iacute;quido recomendado para manchas de azucar, mostaza, helado, moho, almid&oacute;n, alb&uacute;mina, miel, licor, comidas, cerveza, suciedad de la calle (pigmentos), chocolate, orina y otras manchas magras.</p>
<p>Envase 500Cc Y 5Lt</p>","Neocryl NAS","10,23"
"4.402","Neocryl LA","<p>&nbsp;Pre-tdesmanchador para manchas de pintura, laca y pegamentos.</p>
<p>&nbsp;Desmanchador l&iacute;quido recomendado para quitar las manchas tenaces de pintura, laca, barniz, pegamento, resina sint&eacute;tica y natural, esmalte para u&ntilde;as, unto negro&nbsp; pasta de bol&iacute;grafo, tinta para sellos, l&aacute;piz labial, tinta y cera.</p>","4.8200","5.0000","/n/e/neocryl-la.jpg","","/neocryl-la.html","<p>Elimina las manchas de pintura, laca, pegamento, alquitran, grasa, etc.</p>
<p>Envases 500Cc Y 5Lt</p>","QUITAMANCHAS DE PINTURA Neocryl LA","10,23"
"17443","Neocryl TA","Pre-desmanchador para manchas de cacao, colorantes y vino.
Desmanchador líquido para manchas de  frutas, licor, medicamentos, lapiz labial,etc.","4.2300","0.2500","/n/e/neocryl-ta.jpg","","/neocryl-ta.html","Elimina las manchas de taninos, colorantes, zumo de fruta, vino,etc.
Envases 500Cc Y 5Lt","QUITAMANCHAS DE TANINOS NEOCRYL TA","10,23"
"18444","Neocryl OK","Pre-desmanchador líquido recomendado para manchas de hierba,especies, té, vegetales,etc","3.9400","5.0000","/n/e/neocryl-ok.jpg","","/neocryl-ok.html","Elimina manchas de frutas, café, té, hierba, etc.
Envases 500Cc Y 5Lt","QUITAMANCHAS DE FRUTAS Neocryl OK","10,23"
"19445","Neocryl EW","Pre-tdesmanchador para manchas de sangre y albúmina.

Desmanchador líquido especialmente apropiado para quitar manchas de sangre, albúmina fresca, comidas, sopas, salsas, leche, helado, chocolate, cacao, mayonesa, sudor, vómitos y sustancias similares","4.1200","5.0000","/n/e/neocryl-ew.jpg","","/neocryl-ew.html","Elimina manchas de sangre, leche chocolate,etc
Envases 500Cc Y 5Lt","QUITAMANCHAS DE SANGRE Neocryl EW","10,23"
"45446","Letex","<p>Aplicaci&oacute;n</p>
<p>Una vez lavada la prenda, aplicar Letex Spray en toda la superficie, manteniendo el aerosol en posici&oacute;n vertical a 20-25 cms. de distancia.</p>
<p>Es conveniente ir describiendo c&iacute;rculos con el aerosol para lograr una impregnaci&oacute;n uniforme sin acumulaciones locales.</p>
<p>Dejar secar y planchar.</p>","11.1400","0.5000","/l/e/letex_1.jpg","","/letex.html","<p>Letex Spray es un impermeabilizante para prendas textiles y de piel para aplicar despu&eacute;s de la limpieza en seco</p>","LETEX","8,9,15,19"
"12446","Unisol 2","<p>Pre-desmanchador para manchas de frutas, caf&eacute;, t&eacute;, hierba,licor, vegetales,etc.</p>
<p>Quitamanchas para emplear con per, agua e hidrocarburo</p>","3.9700","5.0000","/u/n/unisol-2_1.jpg","","/unisol-2.html","<p>Quitamanchas especialmente para las manchas de taninos Envases 500Cc Y 5Lt</p>","UNISOL 2","9,10,34"
"144710","Neocryl TI","<p>Desmanchador l&iacute;quido especialmente apropiado para quitar manchas de tinta, adhesivos, cera, colorantes, perfumes, pinta labios, pinturas, etc..</p>","4.3700","0.5000","/n/e/neocryl-ti.jpg","","/neocryl-ti.html","<p>Desmanchador para eliminar manchas de tinta, pegamentos, esmalte, etc..</p>
<p>Envases 500Cc Y 5Lt</p>","QUITAMANCHAS DE TINTA Neocryl TI","10,23"
"47711","Unisol 1","<p>Pre-desmanchador para manchas de albumina, azucar, caf&eacute; frutas,licor, manchas de moho, etc.</p>
<p>Quitamanchas para emplear con per, agua e hidrocarburo</p>","3.9200","0.5000","/u/n/unisol-1_1.jpg","","/unisol-1.html","Quitamanchas especialmente para manchas de sangre, leche, cerveza, proteinas, etc.
Envas de 500Cc Y 5Lt","UNISOL 1","9,10,34"
"48712","Unisol 4","<p>Pre-desmanchador para manchas de adhesivos, alquitran, barniz, cera, colores, cosm&eacute;ticos, medicamentos,etc.</p>
<p>Quitamanchas para emplear con per, agua e hidrocarburo</p>","4.5700","0.5000","/u/n/unisol-4_1.jpg","","/unisol-4.html","<p>Quitamanchas especialmente para manchas de tinta, adhesivos, resina, vomitos, etc</p>
<p>Envases 500Cc Y 5Lt</p>","UNISOL 4","9,10,34"
"6597772","Carro Rejilla ","<p>Carro Rejilla Plegable</p>","57.8300","9.0000","/c/a/carro-rejilla-plegable.jpg","Carro de rejilla plegable de uso en tintorerias y lavanderias","/carro-rejilla-lavanderia.html","<p>Carro plegable para lavanderia.</p>
<p>Peque&ntilde;o: (40*60*65Cm)</p>
<p>Mediano: (51*80*72Cm)</p>
<p>Grande: (62*96*85CM)</p>","CARRO REJILLA PLEGABLE","14,17,29"
"287354768","Binabac","<p>Elimina olores desagradables de los tejidos.</p>
<p>Les confiere suavidad y un agradable perfume</p>","9.2500","5.0000","/b/i/binabac.jpg","","/binabac.html","<p>Suavizante higienizante antiest&aacute;tico</p>
<p>Total desinfecci&oacute;n</p>
<p>Envase 5Kg</p>","BINABAC","9,38"
